city_id,date_key,Temperature,Humidity,Wind Speed,Rainfall,Visibility
1964,19-01,-2,66.2,15.5,62.2,10000
2012,19-01,-2,66.6,15.5,63,10000
2029,19-01,-2,67.4,15.5,64.4,10000
2030,19-01,-2,65.2,15.5,60.5,10000
2069,19-01,-2,65.5,15.5,60.9,10000
2101,19-01,-2,65.5,15.5,61,10000
2132,19-01,-2,66.6,15.5,62.9,10000
2139,19-01,-2,65.7,15.5,61.2,10000
2158,19-01,-2,65.7,15.5,61.2,10000
2167,19-01,-2,65.4,15.5,60.8,10000
2188,19-01,-2,66.8,15.5,63.3,10000
2200,19-01,-2,66.3,15.5,62.4,10000
2208,19-01,-2,66.8,15.5,63.4,10000
2233,19-01,-2,65.9,15.5,61.7,10000
2292,19-01,-2,65.8,15.5,61.4,10000
2296,19-01,-2,66.9,15.5,63.6,10000
2304,19-01,-2,67.1,15.5,64,10000
2424,19-01,-2,65.7,15.5,61.3,10000
2471,19-01,-2,67,15.5,63.6,10000
2492,19-01,-2,66.5,15.5,62.8,10000
28,19-01,-2,65.7,15.3,61.2,10000
53,19-01,-2,65.2,15.3,60.5,10000
78,19-01,-2,64.9,15.3,59.9,10000
112,19-01,-2,65.3,15.3,60.6,10000
125,19-01,-2,66.5,15.3,62.7,10000
137,19-01,-2,66.8,15.3,63.4,10000
349,19-01,-2,66.8,15.3,63.3,10000
417,19-01,-2,65,15.3,59.9,10000
441,19-01,-2,66.3,15.3,62.5,10000
607,19-01,-2,65.5,15.3,60.9,10000
625,19-01,-2,66,15.3,61.9,10000
627,19-01,-2,66.2,15.3,62.1,10000
655,19-01,-2,66,15.3,61.8,10000
692,19-01,-2,65.3,15.3,60.6,10000
755,19-01,-2,65,15.3,59.9,10000
776,19-01,-2,65.9,15.3,61.7,10000
818,19-01,-2,64.7,15.3,59.5,10000
829,19-01,-2,65.2,15.3,60.3,10000
910,19-01,-2,65.8,15.3,61.6,10000
999,19-01,-2,66.3,15.3,62.5,10000
1006,19-01,-2,65.9,15.3,61.6,10000
1051,19-01,-2,65.8,15.3,61.5,10000
1056,19-01,-2,66.7,15.3,63.1,10000
1239,19-01,-2,66.1,15.3,62,10000
1264,19-01,-2,65.4,15.3,60.7,10000
1277,19-01,-2,66,15.3,61.9,10000
1313,19-01,-2,66.2,15.3,62.3,10000
1319,19-01,-2,66.6,15.3,62.9,10000
1394,19-01,-2,65.3,15.3,60.6,10000
1413,19-01,-2,65.2,15.3,60.4,10000
1415,19-01,-2,66.3,15.3,62.3,10000
1451,19-01,-2,64.8,15.3,59.7,10000
1467,19-01,-2,65.7,15.3,61.2,10000
1495,19-01,-2,66.1,15.3,61.9,10000
1510,19-01,-2,65.7,15.3,61.3,10000
1547,19-01,-2,66.2,15.3,62.2,10000
1551,19-01,-2,65,15.3,60,10000
1641,19-01,-2,65.2,15.3,60.5,10000
1650,19-01,-2,65.1,15.3,60.1,10000
1664,19-01,-2,65.3,15.3,60.5,10000
1793,19-01,-2,65.7,15.3,61.2,10000
1822,19-01,-2,66.1,15.3,62.1,10000
1863,19-01,-2,65.7,15.3,61.2,10000
1980,19-01,-2,65.7,15.3,61.3,10000
2007,19-01,-2,65.7,15.3,61.2,10000
2056,19-01,-2,65,15.3,60,10000
2059,19-01,-2,65.6,15.3,61,10000
2070,19-01,-2,65.3,15.3,60.5,10000
2099,19-01,-2,65.1,15.3,60.2,10000
2105,19-01,-2,66.4,15.3,62.5,10000
2125,19-01,-2,66,15.3,61.8,10000
2191,19-01,-2,65.5,15.3,61,10000
2210,19-01,-2,64.9,15.3,59.8,10000
2319,19-01,-2,65,15.3,60,10000
2379,19-01,-2,65.5,15.3,60.9,10000
2394,19-01,-2,64.7,15.3,59.5,10000
2395,19-01,-2,66.3,15.3,62.4,10000
2418,19-01,-2,65.8,15.3,61.6,10000
2462,19-01,-2,65.8,15.3,61.6,10000
2477,19-01,-2,65.3,15.3,60.5,10000
2500,19-01,-2,66.3,15.3,62.4,10000
2513,19-01,-2,65.2,15.3,60.4,10000
2539,19-01,-2,66.6,15.3,63,10000
2563,19-01,-2,65.9,15.3,61.6,10000
2567,19-01,-2,65.8,15.3,61.5,10000
2579,19-01,-2,66.7,15.3,63.2,10000
1,19-01,-2,67.5,15.8,64.7,10000
39,19-01,-2,67.8,15.8,65.2,10000
44,19-01,-2,67.7,15.8,65,10000
61,19-01,-2,68.3,15.9,66.1,10000
66,19-01,-2,62,14.1,54.4,10000
67,19-01,-2,61.2,13.9,53,10000
76,19-01,-2,67.3,15.8,64.3,10000
89,19-01,-2,67.6,15.9,64.8,10000
92,19-01,-2,67.2,15.8,64.1,10000
100,19-01,-2,62.2,14.1,54.8,10000
113,19-01,-2,61.4,14.1,53.4,10000
114,19-01,-2,61.4,14,53.3,10000
123,19-01,-2,61.9,14.1,54.3,10000
126,19-01,-2,67.3,15.8,64.2,10000
178,19-01,-2,67.8,15.8,65.1,10000
181,19-01,-2,61.9,14,54.2,10000
196,19-01,-2,67.5,15.8,64.5,10000
202,19-01,-2,61.9,14.1,54.3,10000
205,19-01,-2,68.3,16,66.1,10000
218,19-01,-2,68.5,16,66.4,10000
246,19-01,-2,68.7,16,66.8,10000
254,19-01,-2,62.2,14.1,54.8,10000
262,19-01,-2,62,14,54.4,10000
282,19-01,-2,62.2,14.1,54.8,10000
289,19-01,-2,68.1,15.9,65.7,10000
305,19-01,-2,62.1,14,54.6,10000
360,19-01,-2,67.9,15.8,65.3,10000
362,19-01,-2,67.2,15.8,64,10000
371,19-01,-2,68.1,15.8,65.6,10000
429,19-01,-2,61.6,14,53.7,10000
450,19-01,-2,67.9,15.9,65.4,10000
468,19-01,-2,67.9,15.8,65.4,10000
472,19-01,-2,61.3,14,53.2,10000
481,19-01,-2,68,15.8,65.6,10000
482,19-01,-2,67.1,15.8,63.9,10000
486,19-01,-2,68,15.8,65.5,10000
498,19-01,-2,67.2,15.9,64.1,10000
503,19-01,-2,62.1,14.1,54.6,10000
513,19-01,-2,68.4,16,66.3,10000
515,19-01,-2,68.1,15.9,65.7,10000
525,19-01,-2,62,14.1,54.5,10000
529,19-01,-2,67.1,15.8,63.9,10000
533,19-01,-2,61.5,14,53.5,10000
545,19-01,-2,67.8,15.8,65.1,10000
569,19-01,-2,67.2,15.8,64.1,10000
582,19-01,-2,66.8,15.8,63.4,10000
622,19-01,-2,68.2,15.9,65.9,10000
650,19-01,-2,61.6,14,53.6,10000
652,19-01,-2,62.1,14.1,54.6,10000
678,19-01,-2,61.1,13.9,52.7,10000
691,19-01,-2,67.6,15.9,64.8,10000
708,19-01,-2,62.4,14.1,55.3,10000
748,19-01,-2,67.6,15.9,64.9,10000
751,19-01,-2,68,15.9,65.6,10000
782,19-01,-2,67.3,15.8,64.3,10000
785,19-01,-2,62.1,14,54.7,10000
793,19-01,-2,68.6,16,66.6,10000
797,19-01,-2,62.3,14.1,55,10000
812,19-01,-2,67.7,15.9,64.9,10000
842,19-01,-2,61.4,14,53.3,10000
854,19-01,-2,62.1,14,54.7,10000
856,19-01,-2,62.1,14.1,54.6,10000
861,19-01,-2,67.6,15.8,64.8,10000
863,19-01,-2,67,15.8,63.7,10000
864,19-01,-2,62.1,14.1,54.6,10000
886,19-01,-2,61.1,13.9,52.9,10000
893,19-01,-2,68.1,15.8,65.6,10000
899,19-01,-2,62.6,14.1,55.5,10000
903,19-01,-2,68.8,16.1,67,10000
925,19-01,-2,67.5,15.8,64.7,10000
934,19-01,-2,68.8,16.1,67,10000
936,19-01,-2,61.4,14,53.4,10000
989,19-01,-2,62.8,14.1,56,10000
1000,19-01,-2,67.7,15.9,65.1,10000
1005,19-01,-2,61.8,14,54,10000
1014,19-01,-2,67.7,15.8,65,10000
1018,19-01,-2,67.4,15.8,64.5,10000
1024,19-01,-2,61.7,14.1,53.9,10000
1028,19-01,-2,66.5,15.8,62.8,10000
1045,19-01,-2,62.1,14.1,54.7,10000
1077,19-01,-2,68.2,15.8,65.9,10000
1123,19-01,-2,68.1,15.9,65.7,10000
1160,19-01,-2,62.6,14.1,55.6,10000
1174,19-01,-2,62,14.1,54.4,10000
1178,19-01,-2,68.6,16,66.7,10000
1230,19-01,-2,62.6,14.1,55.5,10000
1238,19-01,-2,68.7,16,66.8,10000
1240,19-01,-2,68.3,16,66.1,10000
1241,19-01,-2,67.9,15.8,65.4,10000
1262,19-01,-2,66.9,15.8,63.5,10000
1276,19-01,-2,67.8,15.8,65.2,10000
1278,19-01,-2,61.3,14,53.2,10000
1299,19-01,-2,67.3,15.8,64.2,10000
1309,19-01,-2,61.7,14.1,53.8,10000
1310,19-01,-2,67.3,15.8,64.2,10000
1326,19-01,-2,68.6,16,66.7,10000
1333,19-01,-2,62.2,14.1,54.8,10000
1338,19-01,-2,61.8,14.1,54.1,10000
1387,19-01,-2,61.7,14.1,53.8,10000
1416,19-01,-2,61.8,14.1,54.1,10000
1433,19-01,-2,67.3,15.8,64.3,10000
1436,19-01,-2,62.6,14.1,55.6,10000
1439,19-01,-2,61.3,14,53.2,10000
1447,19-01,-2,68.5,16,66.5,10000
1452,19-01,-2,67.6,15.9,64.7,10000
1453,19-01,-2,68.1,15.9,65.8,10000
1454,19-01,-2,61.7,14,53.8,10000
1470,19-01,-2,61.3,14,53.2,10000
1478,19-01,-2,61.6,14.1,53.6,10000
1481,19-01,-2,61.6,14.1,53.7,10000
1482,19-01,-2,66.7,15.8,63.1,10000
1491,19-01,-2,67,15.8,63.8,10000
1525,19-01,-2,62.1,14.1,54.6,10000
1527,19-01,-2,67.9,15.9,65.3,10000
1545,19-01,-2,61.7,14.1,54,10000
1549,19-01,-2,67.1,15.8,63.9,10000
1593,19-01,-2,62.3,14.1,54.9,10000
1603,19-01,-2,68.4,16,66.2,10000
1637,19-01,-2,68.4,15.9,66.4,10000
1647,19-01,-2,67.9,15.8,65.3,10000
1655,19-01,-2,62.2,14.1,54.9,10000
1658,19-01,-2,61.9,14.1,54.4,10000
1659,19-01,-2,62.6,14.1,55.6,10000
1668,19-01,-2,67.9,15.8,65.4,10000
1675,19-01,-2,67.7,15.8,65,10000
1685,19-01,-2,61.8,14.1,54.1,10000
1687,19-01,-2,68.7,16,66.8,10000
1703,19-01,-2,68,15.8,65.6,10000
1704,19-01,-2,67.9,15.9,65.3,10000
1729,19-01,-2,61.6,14,53.6,10000
1746,19-01,-2,62,14,54.5,10000
1750,19-01,-2,61.7,14.1,53.9,10000
1761,19-01,-2,61.6,14,53.7,10000
1775,19-01,-2,67.8,15.8,65.1,10000
1804,19-01,-2,68.9,16.1,67.1,10000
1814,19-01,-2,68.2,15.9,65.9,10000
1816,19-01,-2,61.7,14,53.8,10000
1869,19-01,-2,68.5,16,66.4,10000
1889,19-01,-2,67.7,15.9,65,10000
1917,19-01,-2,67.4,15.8,64.5,10000
1928,19-01,-2,67.4,15.9,64.4,10000
1935,19-01,-2,66.8,15.8,63.2,10000
1936,19-01,-2,62.2,14.1,54.8,10000
1944,19-01,-2,62,14.1,54.4,10000
1951,19-01,-2,67.7,15.9,65,10000
1952,19-01,-2,62.6,14.1,55.6,10000
1962,19-01,-2,67.1,15.8,63.8,10000
1974,19-01,-2,67.7,15.8,65,10000
1977,19-01,-2,62.1,14,54.6,10000
1979,19-01,-2,68.2,15.8,65.9,10000
1988,19-01,-2,68.2,15.9,65.8,10000
1996,19-01,-2,61.3,14,53.2,10000
2004,19-01,-2,68.3,15.9,66.2,10000
2010,19-01,-2,68.6,16,66.6,10000
2055,19-01,-2,61.5,14,53.6,10000
2060,19-01,-2,67.6,15.9,64.8,10000
2075,19-01,-2,67.2,15.8,64.1,10000
2093,19-01,-2,62.2,14.1,54.8,10000
2108,19-01,-2,68.5,16,66.4,10000
2138,19-01,-2,67.8,15.9,65.2,10000
2142,19-01,-2,68.5,16,66.4,10000
2175,19-01,-2,61.3,14,53.1,10000
2192,19-01,-2,62.8,14.1,55.9,10000
2193,19-01,-2,61.5,14,53.5,10000
2205,19-01,-2,67.6,15.9,64.8,10000
2241,19-01,-2,67.9,15.8,65.4,10000
2262,19-01,-2,61.5,14,53.5,10000
2269,19-01,-2,62.7,14.1,55.7,10000
2274,19-01,-2,68.5,16,66.5,10000
2297,19-01,-2,68.2,15.9,66,10000
2308,19-01,-2,68.1,15.8,65.8,10000
2321,19-01,-2,67.8,15.8,65.2,10000
2328,19-01,-2,67.6,15.8,64.9,10000
2330,19-01,-2,61.8,14,54.1,10000
2334,19-01,-2,68.2,15.9,65.9,10000
2350,19-01,-2,61.6,14,53.8,10000
2359,19-01,-2,62.3,14.1,55,10000
2362,19-01,-2,67.7,15.8,65,10000
2409,19-01,-2,67.6,15.8,64.8,10000
2422,19-01,-2,67.8,15.9,65.2,10000
2427,19-01,-2,67.9,15.8,65.4,10000
2430,19-01,-2,67.4,15.9,64.4,10000
2441,19-01,-2,61.3,14,53.1,10000
2442,19-01,-2,61.4,13.9,53.3,10000
2445,19-01,-2,62.2,14.1,54.8,10000
2453,19-01,-2,68.2,15.9,65.9,10000
2482,19-01,-2,67.7,15.9,65,10000
2483,19-01,-2,61.9,14.1,54.2,10000
2486,19-01,-2,62.9,14.1,56.1,10000
2489,19-01,-2,67.8,15.8,65.1,10000
2502,19-01,-2,62.7,14.1,55.8,10000
2509,19-01,-2,61.7,14.1,53.9,10000
2520,19-01,-2,68,15.8,65.5,10000
2521,19-01,-2,67.6,15.9,64.9,10000
2534,19-01,-2,68.9,16.1,67.2,10000
2537,19-01,-2,68.5,16,66.5,10000
2577,19-01,-2,62,14.1,54.4,10000
2593,19-01,-2,67.6,15.9,64.9,10000
2602,19-01,-2,68.3,15.9,66.2,10000
2603,19-01,-2,68.1,15.9,65.7,10000
81,19-01,-2,66.4,15.6,62.7,10000
82,19-01,-2,67.3,15.6,64.3,10000
108,19-01,-2,66.2,15.6,62.2,10000
124,19-01,-2,67.6,15.6,64.8,10000
143,19-01,-2,66.6,15.6,62.9,10000
150,19-01,-2,66.6,15.6,63,10000
175,19-01,-2,67,15.6,63.7,10000
177,19-01,-2,66.4,15.6,62.6,10000
187,19-01,-2,66.1,15.6,62.1,10000
211,19-01,-2,66.6,15.6,62.9,10000
313,19-01,-2,65.8,15.6,61.5,10000
333,19-01,-2,67.5,15.6,64.6,10000
341,19-01,-2,66.4,15.6,62.7,10000
357,19-01,-2,67,15.6,63.8,10000
376,19-01,-2,65.7,15.6,61.3,10000
381,19-01,-2,65.8,15.6,61.5,10000
401,19-01,-2,67.1,15.6,63.9,10000
412,19-01,-2,65.8,15.6,61.4,10000
421,19-01,-2,66.9,15.6,63.5,10000
422,19-01,-2,66.3,15.6,62.5,10000
485,19-01,-2,65.9,15.6,61.7,10000
559,19-01,-2,66.3,15.6,62.5,10000
605,19-01,-2,67.3,15.6,64.2,10000
677,19-01,-2,65.9,15.6,61.6,10000
689,19-01,-2,66.8,15.6,63.4,10000
690,19-01,-2,67.3,15.6,64.2,10000
702,19-01,-2,66.3,15.6,62.5,10000
714,19-01,-2,66.4,15.6,62.7,10000
727,19-01,-2,66.9,15.6,63.5,10000
729,19-01,-2,67.4,15.6,64.4,10000
745,19-01,-2,66.6,15.6,63,10000
773,19-01,-2,66.7,15.6,63.2,10000
777,19-01,-2,66.4,15.6,62.5,10000
798,19-01,-2,66.3,15.6,62.3,10000
835,19-01,-2,66.5,15.6,62.8,10000
843,19-01,-2,66.3,15.6,62.5,10000
890,19-01,-2,65.7,15.6,61.3,10000
955,19-01,-2,66.1,15.6,62,10000
978,19-01,-2,66.2,15.6,62.1,10000
990,19-01,-2,66.6,15.6,63,10000
1010,19-01,-2,65.7,15.6,61.3,10000
1020,19-01,-2,66.3,15.6,62.4,10000
1030,19-01,-2,66.9,15.6,63.6,10000
1037,19-01,-2,66.8,15.6,63.3,10000
1059,19-01,-2,66.5,15.6,62.9,10000
1068,19-01,-2,67.1,15.6,63.8,10000
1070,19-01,-2,66.2,15.6,62.3,10000
1128,19-01,-2,67,15.6,63.6,10000
1195,19-01,-2,67.6,15.6,64.8,10000
1210,19-01,-2,66,15.6,61.9,10000
1248,19-01,-2,66.4,15.6,62.6,10000
1271,19-01,-2,65.9,15.6,61.7,10000
1275,19-01,-2,66.9,15.6,63.6,10000
1314,19-01,-2,67,15.6,63.7,10000
1315,19-01,-2,66.8,15.6,63.2,10000
1354,19-01,-2,66,15.6,61.8,10000
1355,19-01,-2,66.8,15.6,63.3,10000
1361,19-01,-2,66.4,15.6,62.7,10000
1382,19-01,-2,66.3,15.6,62.5,10000
1466,19-01,-2,66.8,15.6,63.3,10000
1486,19-01,-2,65.7,15.6,61.2,10000
1511,19-01,-2,66.6,15.6,62.9,10000
1570,19-01,-2,67.7,15.6,65,10000
1612,19-01,-2,65.9,15.6,61.7,10000
1619,19-01,-2,66.3,15.6,62.4,10000
1620,19-01,-2,66.7,15.6,63.2,10000
1630,19-01,-2,65.8,15.6,61.5,10000
1690,19-01,-2,67.4,15.6,64.5,10000
1697,19-01,-2,67.2,15.6,64.1,10000
1706,19-01,-2,67,15.6,63.8,10000
1715,19-01,-2,66.1,15.6,62.1,10000
1718,19-01,-2,67.4,15.6,64.4,10000
1727,19-01,-2,65.5,15.6,61,10000
1771,19-01,-2,66,15.6,61.8,10000
1815,19-01,-2,66.5,15.6,62.7,10000
1851,19-01,-2,66.6,15.6,62.9,10000
1901,19-01,-2,65.7,15.6,61.4,10000
1933,19-01,-2,66.9,15.6,63.5,10000
2000,19-01,-2,66.9,15.6,63.6,10000
2041,19-01,-2,67.1,15.6,63.8,10000
2047,19-01,-2,67.3,15.6,64.2,10000
2049,19-01,-2,66.5,15.6,62.8,10000
2119,19-01,-2,66.9,15.6,63.5,10000
2131,19-01,-2,67.6,15.6,64.9,10000
2201,19-01,-2,67.3,15.6,64.3,10000
2230,19-01,-2,66.2,15.6,62.2,10000
2301,19-01,-2,66,15.6,61.9,10000
2325,19-01,-2,66.9,15.6,63.5,10000
2348,19-01,-2,66.3,15.6,62.3,10000
2368,19-01,-2,67,15.6,63.8,10000
2458,19-01,-2,67.4,15.6,64.4,10000
2481,19-01,-2,67,15.6,63.6,10000
2487,19-01,-2,66,15.6,61.8,10000
2556,19-01,-2,67.3,15.6,64.2,10000
2583,19-01,-2,66.4,15.6,62.5,10000
2585,19-01,-2,67.7,15.6,65,10000
19,16-01,-2,64.1,14.4,58.4,10000
43,16-01,-2,62.8,14.4,55.9,10000
46,16-01,-2,63.2,14.4,56.8,10000
117,16-01,-2,64.2,14.4,58.5,10000
202,16-01,-2,64.4,14.4,58.8,10000
204,16-01,-2,63.3,14.4,56.9,10000
212,16-01,-2,62.4,14.4,55.3,10000
249,16-01,-2,63.9,14.4,57.9,10000
265,16-01,-2,62.9,14.4,56.1,10000
276,16-01,-2,62.3,14.4,55,10000
284,16-01,-2,63.2,14.4,56.7,10000
291,16-01,-2,63,14.4,56.2,10000
318,16-01,-2,64.4,14.4,58.8,10000
343,16-01,-2,64,14.4,58.2,10000
393,16-01,-2,62.4,14.4,55.3,10000
463,16-01,-2,63.2,14.4,56.7,10000
483,16-01,-2,63.5,14.4,57.2,10000
499,16-01,-2,63.2,14.4,56.7,10000
520,16-01,-2,63.5,14.4,57.1,10000
533,16-01,-2,64.2,14.4,58.6,10000
555,16-01,-2,62.5,14.4,55.4,10000
557,16-01,-2,62.7,14.4,55.7,10000
585,16-01,-2,63.8,14.4,57.8,10000
596,16-01,-2,64.1,14.4,58.4,10000
599,16-01,-2,62.6,14.4,55.5,10000
725,16-01,-2,63.9,14.4,58.1,10000
850,16-01,-2,63.2,14.4,56.7,10000
875,16-01,-2,63.6,14.4,57.4,10000
884,16-01,-2,63.2,14.4,56.7,10000
885,16-01,-2,63.3,14.4,56.9,10000
923,16-01,-2,64.2,14.4,58.5,10000
930,16-01,-2,63.6,14.4,57.3,10000
950,16-01,-2,63.6,14.4,57.5,10000
985,16-01,-2,63.7,14.4,57.5,10000
1039,16-01,-2,64,14.4,58.2,10000
1046,16-01,-2,63.6,14.4,57.3,10000
1076,16-01,-2,63.6,14.4,57.4,10000
1145,16-01,-2,63,14.4,56.2,10000
1242,16-01,-2,63.4,14.4,57.1,10000
1255,16-01,-2,62.7,14.4,55.8,10000
1263,16-01,-2,62.6,14.4,55.6,10000
1279,16-01,-2,63.6,14.4,57.4,10000
1280,16-01,-2,62.7,14.4,55.8,10000
1318,16-01,-2,63.4,14.4,57.1,10000
1344,16-01,-2,63.4,14.4,57,10000
1353,16-01,-2,63.9,14.4,58.1,10000
1367,16-01,-2,62.6,14.4,55.6,10000
1434,16-01,-2,63,14.4,56.4,10000
1435,16-01,-2,63,14.4,56.2,10000
1438,16-01,-2,62.6,14.4,55.6,10000
1449,16-01,-2,63.2,14.4,56.7,10000
1470,16-01,-2,64.3,14.4,58.7,10000
1477,16-01,-2,63.1,14.4,56.5,10000
1478,16-01,-2,63.8,14.4,57.7,10000
1481,16-01,-2,64,14.4,58.1,10000
1485,16-01,-2,63.5,14.4,57.2,10000
1504,16-01,-2,62.7,14.4,55.8,10000
1526,16-01,-2,64.1,14.4,58.3,10000
1541,16-01,-2,62.5,14.4,55.5,10000
1544,16-01,-2,62.7,14.4,55.7,10000
1596,16-01,-2,63.7,14.4,57.5,10000
1643,16-01,-2,62.8,14.4,56,10000
1648,16-01,-2,63.6,14.4,57.5,10000
1729,16-01,-2,64.3,14.4,58.7,10000
1749,16-01,-2,63,14.4,56.4,10000
1750,16-01,-2,64.3,14.4,58.6,10000
1761,16-01,-2,64.3,14.4,58.7,10000
1817,16-01,-2,63.3,14.4,56.9,10000
1823,16-01,-2,62.4,14.4,55.3,10000
1832,16-01,-2,63.1,14.4,56.4,10000
1835,16-01,-2,63.8,14.4,57.8,10000
1856,16-01,-2,63.4,14.4,57.1,10000
1931,16-01,-2,64.4,14.4,58.9,10000
1982,16-01,-2,64,14.4,58.1,10000
1993,16-01,-2,63.5,14.4,57.2,10000
2032,16-01,-2,63.1,14.4,56.4,10000
2130,16-01,-2,63.7,14.4,57.6,10000
2161,16-01,-2,62.6,14.4,55.6,10000
2166,16-01,-2,62.9,14.4,56.1,10000
2185,16-01,-2,64,14.4,58.2,10000
2197,16-01,-2,64.1,14.4,58.4,10000
2198,16-01,-2,62.5,14.4,55.4,10000
2234,16-01,-2,62.9,14.4,56.1,10000
2235,16-01,-2,63.7,14.4,57.7,10000
2255,16-01,-2,63.6,14.4,57.4,10000
2263,16-01,-2,63.8,14.4,57.8,10000
2315,16-01,-2,63.7,14.4,57.6,10000
2322,16-01,-2,62.6,14.4,55.6,10000
2396,16-01,-2,62.7,14.4,55.8,10000
2425,16-01,-2,62.6,14.4,55.5,10000
2441,16-01,-2,64.1,14.4,58.4,10000
2474,16-01,-2,63.6,14.4,57.4,10000
2475,16-01,-2,63.1,14.4,56.6,10000
2529,16-01,-2,62.9,14.4,56.1,10000
2545,16-01,-2,62.7,14.4,55.7,10000
2555,16-01,-2,62.8,14.4,55.9,10000
2571,16-01,-2,64.1,14.4,58.4,10000
2573,16-01,-2,63.4,14.4,57,10000
2574,16-01,-2,64.3,14.4,58.8,10000
16,16-01,-2,62.6,14.3,55.6,10000
45,16-01,-2,62.8,14.3,56,10000
67,16-01,-2,64,14.3,58.1,10000
71,16-01,-2,62.1,14.3,54.6,10000
114,16-01,-2,63.6,14.3,57.5,10000
123,16-01,-2,63.3,14.3,56.8,10000
154,16-01,-2,63,14.3,56.3,10000
181,16-01,-2,63.5,14.3,57.3,10000
185,16-01,-2,62.5,14.3,55.3,10000
264,16-01,-2,62.3,14.3,55,10000
269,16-01,-2,62.3,14.3,55,10000
285,16-01,-2,62.8,14.3,55.9,10000
288,16-01,-2,63,14.3,56.3,10000
292,16-01,-2,63.9,14.3,58,10000
316,16-01,-2,62.4,14.3,55.2,10000
324,16-01,-2,63,14.3,56.4,10000
391,16-01,-2,62.7,14.3,55.8,10000
402,16-01,-2,63.2,14.3,56.8,10000
423,16-01,-2,63.2,14.3,56.7,10000
449,16-01,-2,63.2,14.3,56.6,10000
495,16-01,-2,63.6,14.3,57.4,10000
523,16-01,-2,62.6,14.3,55.6,10000
526,16-01,-2,62.4,14.3,55.2,10000
539,16-01,-2,64,14.3,58.2,10000
541,16-01,-2,62.6,14.3,55.6,10000
619,16-01,-2,63.4,14.3,57,10000
629,16-01,-2,62.4,14.3,55.2,10000
650,16-01,-2,63.8,14.3,57.8,10000
657,16-01,-2,62.5,14.3,55.4,10000
678,16-01,-2,63.7,14.3,57.7,10000
694,16-01,-2,62.4,14.3,55.2,10000
708,16-01,-2,63.6,14.3,57.5,10000
750,16-01,-2,62.3,14.3,55,10000
779,16-01,-2,63.3,14.3,56.9,10000
783,16-01,-2,62.7,14.3,55.7,10000
830,16-01,-2,62.2,14.3,54.8,10000
855,16-01,-2,63.1,14.3,56.5,10000
877,16-01,-2,63.2,14.3,56.8,10000
913,16-01,-2,62.3,14.3,54.9,10000
1011,16-01,-2,62.5,14.3,55.4,10000
1013,16-01,-2,62.4,14.3,55.2,10000
1055,16-01,-2,63.8,14.3,57.7,10000
1165,16-01,-2,63.8,14.3,57.8,10000
1166,16-01,-2,62.8,14.3,55.9,10000
1246,16-01,-2,63.1,14.3,56.6,10000
1256,16-01,-2,62.6,14.3,55.6,10000
1281,16-01,-2,62.4,14.3,55.3,10000
1316,16-01,-2,62.7,14.3,55.8,10000
1469,16-01,-2,62.4,14.3,55.3,10000
1471,16-01,-2,63,14.3,56.4,10000
1487,16-01,-2,62.4,14.3,55.2,10000
1508,16-01,-2,63.3,14.3,56.9,10000
1522,16-01,-2,62.5,14.3,55.4,10000
1571,16-01,-2,63.2,14.3,56.7,10000
1638,16-01,-2,62.7,14.3,55.7,10000
1669,16-01,-2,62.5,14.3,55.4,10000
1680,16-01,-2,63,14.3,56.3,10000
1685,16-01,-2,63.3,14.3,56.9,10000
1713,16-01,-2,63,14.3,56.4,10000
1759,16-01,-2,63.1,14.3,56.4,10000
1772,16-01,-2,62.9,14.3,56.1,10000
1781,16-01,-2,63.5,14.3,57.2,10000
1810,16-01,-2,63.6,14.3,57.4,10000
1827,16-01,-2,62.1,14.3,54.7,10000
1837,16-01,-2,64.1,14.3,58.3,10000
1867,16-01,-2,63.3,14.3,56.9,10000
1872,16-01,-2,62.5,14.3,55.4,10000
1932,16-01,-2,63,14.3,56.2,10000
1936,16-01,-2,64,14.3,58.1,10000
1944,16-01,-2,63.7,14.3,57.6,10000
1961,16-01,-2,62,14.3,54.4,10000
1971,16-01,-2,62.3,14.3,55,10000
1977,16-01,-2,64.1,14.3,58.3,10000
1996,16-01,-2,64.1,14.3,58.4,10000
1998,16-01,-2,63.9,14.3,58,10000
2025,16-01,-2,63.3,14.3,56.9,10000
2038,16-01,-2,63.1,14.3,56.5,10000
2092,16-01,-2,63.3,14.3,56.8,10000
2106,16-01,-2,62.8,14.3,55.9,10000
2115,16-01,-2,62.3,14.3,55.1,10000
2121,16-01,-2,62.3,14.3,55.1,10000
2179,16-01,-2,63.2,14.3,56.7,10000
2184,16-01,-2,62.6,14.3,55.6,10000
2264,16-01,-2,62.2,14.3,54.8,10000
2276,16-01,-2,63.3,14.3,56.9,10000
2376,16-01,-2,63.1,14.3,56.5,10000
2445,16-01,-2,63.6,14.3,57.5,10000
2469,16-01,-2,62.9,14.3,56.1,10000
2483,16-01,-2,63.4,14.3,57.1,10000
2497,16-01,-2,64,14.3,58.2,10000
2524,16-01,-2,62.6,14.3,55.6,10000
26,16-01,-2,66.6,15.5,63,10000
78,16-01,-2,66.3,15.5,62.5,10000
97,16-01,-2,65.6,15.5,61.1,10000
106,16-01,-2,67.2,15.5,64.1,10000
112,16-01,-2,67.1,15.5,63.9,10000
253,16-01,-2,66.2,15.5,62.3,10000
341,16-01,-2,65.7,15.5,61.3,10000
